NUISANCE_PARAMETERS
0.0240106   0.0351998   -0.0321255   0.00530508   0.00915193   0.0177498   0.0268002   0.0331763   0.0195459   0.00441101   0.00762186   -0.00783543   -0.0315652   -0.00522734   -0.0126249   -0.0020936   0.0825702   1   0.109509   0.0909407   0.04813   0.00971456   -0.000535138   0.00573351   0.0306335   0.0622407   0.00501807   0.0156704   -0.00353251   0.0241066   0.0331876   0.0328426   0.0160298   0.00276859   -0.0161538   -0.0129293   -0.0167878   -0.00892101   -0.0215413   0.00182656   0.0122722   0.0696841   -0.150413   0.00635457   -0.0295225   -0.000411422   -0.0265029   -0.0580802   0.022735   -0.00468153   0.105465   0.0433209   -0.000330209   -0.000624828   -0.000624092   6.48395e-08   -6.33038e-08   1.29679e-08   -5.15879e-06   -5.76571e-06   -2.12189e-06   -7.90587e-06   -5.33958e-06   0.00357545   -0.00127355   -0.00372075   0.0144748   -0.00431835   -6.33001e-06   0.043143   0.113101   -1.37247e-07   0.00351765   0.00746828   -0.0251095   8.73349e-05   -0.0179353   -0.0177004   0.0086012   0.0169686   0.0131288   -0.00599365   0.0155343   -0.0231366   -0.0122328   8.88627e-06   -0.00279805   0.00761366   -0.00123922   -0.00504928   0.0107028   -0.00512142   -1.20802e-07   0.0241691   0.00841553   0.002494   0.014222   0.00277031   0.00762351   0.0183117   -0.0273424   -0.00198876   -0.0926734   0.0496146   0.00191411   0.0059898   0.0160493   -0.00556386   -4.82191e-06   -7.63447e-06   1.69561e-07   0.000489976   -2.98902e-06   -5.35311e-06   -6.36802e-05   0.000515203   0.00341579   0.000388609   0.0137275   -9.56469e-05   -1.15158e-06   0.0696356   -0.0109852   0.0136229   0.0067789   0.0365199   -0.0346122   0.0264376   0.00511199   -3.84866e-06   -0.00686976   -4.58678e-06   0.000503123   -7.34727e-06   -8.97641e-06   -0.00153216   0.00151625   -0.0035091   0.00828338   -1.89844e-06   -1.21999e-06   -2.18309e-06   -0.000348859   -0.000739224   0.000761882   0.00459316   0.00121478   
0.0153643   0.0392752   -0.00722018   0.00922994   0.00380531   0.0113559   0.0082656   0.00343728   0.0069584   -0.000336018   -0.00553913   -0.0024161   -0.0174135   -0.00252253   -0.0106501   -0.0210353   1   0.0825702   0.0671399   0.0509973   0.0174457   0.00900036   0.00498886   0.00858878   0.0360681   0.0550529   0.000503613   0.0107708   -0.00685797   0.000643996   0.0216917   0.0145971   -0.00158814   -0.0100846   -0.0115643   -0.00582648   -0.0180523   -0.00901193   -0.00903746   0.000750354   -0.0133325   0.0304922   -0.0600919   -0.011804   -0.0157016   0.0337003   0.00227362   -0.0283207   -0.0162578   -0.00807107   0.102685   0.00506415   0.00081005   -6.38181e-05   0.000911873   5.67698e-08   -4.64608e-08   1.1354e-08   -8.24584e-07   -3.29265e-06   -6.50398e-08   8.60048e-06   -2.296e-06   0.0103477   -0.000419247   -0.00824586   0.0428754   -0.047183   -9.2683e-07   0.0252478   0.0410558   -9.70706e-08   5.89942e-05   -0.0057273   -0.00954154   -0.000219121   -0.034132   -0.0341647   0.00225824   0.00954397   0.00591574   0.00243135   0.00999935   -0.00895054   -0.00222278   -2.39903e-05   0.000937649   -0.00433234   -0.0003494   -0.0011346   0.00203861   -0.00246747   -6.08832e-08   0.0188551   0.000904359   0.00115434   -0.00824503   0.00115011   0.0161242   -0.00969319   -0.013151   -0.00167701   -0.231901   0.0051412   -0.00118331   -0.0366074   0.00662799   0.00198915   -2.22018e-06   -8.22324e-07   -7.31809e-07   9.28612e-05   -1.4816e-06   -2.54448e-06   1.19569e-05   9.14378e-05   0.00153714   -0.00122416   0.000276005   -0.0020031   -2.7865e-06   0.0167842   -0.00536027   0.00393337   0.00171334   0.0159839   -0.00763848   0.0227131   0.00202569   -0.000422968   -0.00674317   -3.29037e-06   0.000151606   -6.59158e-06   -1.52246e-06   -0.000489468   0.000479999   0.00139647   0.00266242   -2.14856e-06   3.48575e-06   -8.17847e-07   -0.000353273   -0.00380748   -0.000165044   0.00228768   -0.00197042   
0.0794012   0.0470854   0.0489709   -0.0138124   -0.0433223   -0.0432531   -0.0439503   -0.0482146   -0.0275192   0.00695078   0.0335631   0.0109785   -0.0161545   0.00730766   0.0216106   1   -0.0210353   -0.0020936   0.00273839   0.0167932   0.0142456   0.00593233   0.00920424   0.0247999   0.0463147   0.0513695   -0.00124614   0.00232382   0.0261653   0.0127644   0.0203857   0.00657888   0.00973993   -0.0145276   -0.0134242   -0.00640368   -0.00622607   0.00209664   0.0372604   -0.00259793   -0.00850716   -0.0201698   -0.0241536   -0.0373679   -0.0760058   0.0326691   -0.0206538   0.0351378   0.249061   -0.0781396   0.00709984   0.0262429   -0.00440914   -0.00178341   0.00290884   -4.52276e-08   8.28293e-09   -9.04554e-09   -4.76504e-06   4.88304e-06   -1.09734e-06   -7.22401e-06   -5.73073e-07   0.0105394   0.00182916   -0.00523793   -0.00528165   0.00703286   -2.47232e-06   -0.0559696   0.102395   -7.48911e-07   -0.00391651   0.000599706   0.0199988   3.97158e-05   0.00842222   0.00904893   0.00884233   0.050166   0.0322698   0.0207774   0.0573166   -0.0750022   0.00330284   0.000139683   0.00326964   -0.0324774   0.00143232   0.0076982   -0.0216176   0.00709313   -4.25169e-07   0.0183249   -0.00207805   0.00374148   0.00784478   -0.00428662   0.0346714   -0.0860781   0.0379341   0.00339984   0.0911842   -0.0123233   0.0153339   0.0653499   -0.0246952   -0.0476551   -1.06009e-06   -2.7586e-06   1.77204e-06   -0.000175468   3.53883e-07   -3.25426e-07   -0.000123001   -0.000177355   0.000647694   -0.0265762   0.0106398   -0.00229745   4.02196e-06   -0.00594943   0.0179202   -0.0165389   -0.0228435   0.0489958   0.00441831   0.0283433   0.00928247   -0.00212366   -0.0124706   5.43608e-06   0.000453838   -5.76856e-06   -1.87258e-06   0.000747884   -0.000702177   0.00465002   -0.000645138   5.25593e-06   3.04998e-06   2.6851e-06   0.000524703   -0.000734835   0.00031388   0.00283367   0.00746473   
-0.0490464   0.0539545   0.0108882   0.0124302   0.0318487   0.0566821   0.0585327   0.0581102   0.0405201   -0.00806914   -0.0590478   -0.0654486   -0.0319175   -0.00559643   1   0.0216106   -0.0106501   -0.0126249   -0.00131974   0.00216782   -0.000355802   0.0231341   0.0449324   0.0364635   0.0101119   -0.0454792   -0.00204867   0.0163492   0.0813198   -0.0319421   -0.0326987   -0.038286   -0.0420208   -0.0329652   0.0137506   0.0151361   0.0286066   0.0207212   0.0470461   0.00453454   0.0066257   0.00769799   -0.00607069   -0.0248498   -0.0313732   -0.0619309   -0.0162345   -0.0119782   -0.162871   -0.105061   -0.0888739   0.0535248   -0.00103067   -0.00309756   0.000928552   8.66218e-09   -1.18437e-08   1.73244e-09   1.21334e-05   -7.78787e-06   -3.15926e-07   7.87418e-07   6.5745e-06   -0.0170975   0.000937122   -0.00310738   0.0160095   -0.0267815   1.18965e-05   -0.0730831   -0.0982803   8.91591e-07   0.00808025   -0.0230078   0.0550844   7.51141e-05   0.00975751   0.00986931   0.00577825   0.0255588   0.0114206   0.00996818   0.021756   -0.0213509   -0.00724416   0.000441859   0.000998413   0.0151782   -9.63918e-05   0.00171085   0.0151359   -0.00543274   -1.1864e-08   0.0115304   -0.00343551   0.0133403   -0.0330684   0.00737832   0.0276801   -0.0252075   -0.0293482   -0.0615875   0.0210867   -0.0202281   0.0499308   -0.00698079   0.0422013   -0.0996746   6.88246e-06   4.00058e-06   3.53054e-07   -0.000208678   6.80881e-06   5.30732e-06   -0.000334048   -0.000265983   -0.000613613   0.054503   0.0180655   0.0024229   2.19141e-05   -0.0639351   -0.0255298   -0.000773722   0.0480134   0.16627   -0.034081   0.106442   -0.0202254   -0.0014402   0.0147916   -2.50272e-06   -0.000135709   -2.44571e-05   7.99565e-07   0.00295999   -0.00291644   -0.00300378   -0.0618202   -3.22152e-06   -6.96146e-07   7.89561e-06   0.000728707   -0.00195258   0.00165139   -0.00414541   -0.010655   
0.0216689   -0.00860906   -0.00599123   -0.000935391   -0.00219612   0.00338201   0.00818642   0.0110565   0.0109581   0.0105744   0.00931332   -0.00210815   -0.00906407   1   -0.00559643   0.00730766   -0.00252253   -0.00522734   -0.00640544   -0.00162405   0.00264085   0.00310202   0.00257872   0.000964058   -0.000548998   -0.00517441   0.00624709   -0.00207661   -0.000554432   -0.00305788   0.00187091   0.00223959   0.00103042   -0.00453164   -0.00564521   -0.00658006   -0.00635413   -0.0033948   0.00280873   -0.000240851   -0.040485   -0.0254448   0.0193212   -0.0104968   -0.00352293   -0.000832775   0.00352731   0.00634291   0.0147937   -0.0189248   -0.00181427   0.00181612   0.000669229   -9.31387e-06   -3.08937e-05   -7.10142e-09   1.05879e-08   -1.42029e-09   1.19317e-06   2.34646e-06   4.21863e-07   1.18227e-06   2.41711e-08   -0.00188692   5.84711e-06   0.000950248   0.00311467   -0.00428673   -6.32833e-07   -0.00549396   -0.000285529   3.17276e-08   0.00319384   0.00730746   0.00260935   7.98026e-06   -0.00230879   -0.00229275   0.00258965   0.0038204   0.00105277   -0.00291788   0.000532943   -0.0010243   -0.00247648   -5.47617e-06   -0.00131361   0.00516895   -0.00024379   -0.00094128   0.0046195   -0.00805388   3.13269e-09   0.000387356   0.0103633   -0.000460032   -0.00699136   -0.000357622   -0.00554891   0.017395   -0.0431904   -0.000880694   -0.00611892   0.0619921   -0.000830954   -0.0183692   -0.00205965   0.00257275   5.84758e-07   1.01851e-06   -3.17026e-07   0.000631579   1.37199e-07   5.2596e-07   4.73282e-06   0.000711734   0.000195646   -0.000109874   0.000525367   -0.00646847   -8.31796e-09   -0.00276682   -0.0015788   0.00313233   0.00192063   -0.010588   -0.00211512   -0.0100665   0.00245701   -0.000397712   -0.00670729   1.57945e-06   -0.000131153   -5.45657e-06   8.51421e-07   1.55936e-05   -2.11106e-05   0.00653243   -0.00804348   2.30931e-07   5.045e-07   1.67364e-06   -0.00131882   0.00114978   -0.0003281   0.000318928   -0.00249997   
-0.126019   -0.0230573   0.0364539   0.00197091   0.0107076   0.0367611   0.0240052   -0.0138458   0.0270478   0.0764296   0.115704   0.214218   1   -0.00906407   -0.0319175   -0.0161545   -0.0174135   -0.0315652   -0.0273585   -0.0252089   -0.016472   -0.00754879   0.00544724   0.00602456   0.0377317   0.0521674   -0.00196919   -0.0628013   0.00644642   -0.0173102   0.00181622   -0.00941143   -0.00826075   -0.0115023   0.00164798   -0.0274977   -0.0278858   -0.034175   0.0652929   0.00474479   0.0437363   -0.0198904   0.0218481   -0.0243442   0.0125194   -0.0625938   0.0298723   -0.193958   -0.0309612   -0.0656423   -0.0229406   -0.0215361   0.00904481   0.00356626   0.00154633   -2.1828e-08   6.34831e-09   -4.3656e-09   4.07207e-06   -1.11576e-05   1.24536e-06   1.47282e-05   3.40048e-06   -0.0251826   0.000597876   0.0306233   0.0481239   0.0268422   5.29191e-06   -0.151664   -0.0426446   4.0921e-07   0.00549044   0.0837608   -0.0729975   4.74666e-05   -0.00305554   -0.00418032   -0.00384175   0.00111252   -0.00232456   0.00892117   0.00242481   0.13057   -0.00786843   -1.57702e-05   -0.000886938   0.0269813   -0.00223789   0.00573023   0.0223321   -0.00878243   1.94555e-07   0.00629216   -0.00328746   -0.0109711   -0.0247807   0.0077843   -0.000893097   -0.0326794   -0.0470483   -0.00502248   0.00942228   -0.0199491   -0.0120267   -0.0258155   0.0451763   -0.00787169   3.93315e-06   6.56928e-06   -4.08749e-06   -0.000156469   1.78886e-06   3.55593e-06   0.000277149   -0.000255794   0.00214342   0.00299131   -0.00453868   0.00359236   1.23644e-05   -0.00706953   -0.00518792   0.0221901   0.00431981   -0.0216639   -0.00793549   0.0616184   0.0210612   -0.00100875   0.00930896   -9.75493e-06   -0.000444463   2.29329e-05   -5.16326e-06   0.00146836   -0.00148794   -0.00815506   -0.00549925   -1.59997e-05   -8.9512e-06   -2.75983e-07   -0.000450464   -0.000564677   0.000212965   -0.000838249   -0.0286402   
0.00690313   -0.00365393   0.0446548   0.0363618   0.0456848   0.0193776   0.00256588   0.0278706   0.0375153   0.0951632   0.176889   1   0.214218   -0.00210815   -0.0654486   0.0109785   -0.0024161   -0.00783543   -0.00878282   -0.0126577   -0.00936649   0.00485994   0.00616234   0.0165265   -0.00254129   0.0127024   0.000909845   0.0433362   -0.0225402   0.00472523   -0.0209751   -0.00386939   -0.0150189   -0.00117502   -0.0143883   -0.00344164   0.00438463   0.0152688   0.0162348   -0.000867575   -0.00464306   0.0348729   0.000493119   -0.0341208   0.0138399   -0.00575458   0.0178293   -0.0859056   0.0744302   -0.0457041   0.00341536   -0.026297   0.00313377   0.000563374   -0.00435587   -4.18584e-08   -3.55381e-08   -8.37169e-09   -2.22601e-06   -9.2549e-07   1.9383e-07   -8.12635e-06   -1.54638e-06   0.0225549   -0.00260676   0.0189224   3.06868e-05   -0.0269242   3.34493e-07   0.15584   -0.0705866   2.64911e-07   0.00304279   -0.061921   -0.0042281   -0.000122956   -0.00588374   -0.00618856   -0.0124029   -0.0188723   -0.018154   0.013258   -0.0181366   -0.0236995   -0.00982695   -0.000101067   -0.00698746   0.040216   0.00167552   0.00701836   0.00264064   -0.00205142   3.20073e-08   0.00271933   0.0015377   0.0052807   -0.013006   -0.00136168   0.0102044   -0.12805   -0.010897   -0.0103012   0.0031645   0.0093262   -0.00191957   -0.00757474   -0.00802903   -0.0202862   -1.58783e-06   -1.16964e-06   -1.24017e-06   0.000110713   -1.61197e-06   -2.21828e-06   -9.69816e-05   0.000130289   0.000571919   0.0102923   -0.0105108   -0.000680991   1.24468e-05   -0.00352955   -0.0181545   0.00443854   0.0115569   -0.122045   -0.00471766   0.0266232   -0.000969421   -0.00149631   0.00470211   -6.17723e-07   -0.000170957   5.11498e-06   -2.02109e-06   0.000849851   -0.00082417   0.000822973   -0.00963117   -1.83506e-06   -3.78626e-06   6.47259e-06   0.000904966   -6.01654e-05   -0.000303303   -0.00175267   0.0160254   
0.138343   -0.0135959   -0.00142103   0.018978   0.0224085   0.011013   0.0280032   0.0712484   0.0703734   0.114624   1   0.176889   0.115704   0.00931332   -0.0590478   0.0335631   -0.00553913   0.00762186   -0.00541146   -0.00702778   0.00415362   -0.00330417   0.00768512   0.0191259   0.00529007   -0.000522841   0.00014689   0.00675778   -0.038829   0.00201503   -0.0172303   -0.0139505   -0.00416473   0.0155817   0.0113579   0.0357186   0.0315065   0.0357433   -0.0448992   -0.00389905   0.00574034   0.0926745   -0.0108641   -0.0566583   -0.0486676   -0.0378762   -0.0217991   -0.0344193   0.142871   -0.0162479   0.0105655   0.0325725   -0.00776505   -0.00558076   -0.00319852   -1.64814e-07   -1.95368e-07   -3.29629e-08   -1.06474e-05   2.26279e-06   -2.6623e-06   -1.80136e-05   -1.43793e-06   0.014035   0.0044027   -0.0177922   -0.0571985   0.00460046   -7.82433e-06   0.0710214   0.0724175   3.18651e-08   -0.0046047   -0.0401285   0.0464831   2.47723e-05   -0.00717851   -0.006248   0.00327665   0.00755176   0.00987934   -0.00254276   0.0123   -0.0507141   -0.00226795   -0.000190223   -0.00527248   0.00617476   0.000694284   -0.00022197   -0.0144555   0.00905883   -9.07996e-08   0.00369501   0.00027204   -0.00363675   0.017813   -0.00650872   -0.00661698   -0.0732764   0.0484545   -0.00929233   0.0143637   0.00183823   -0.0202134   0.0287667   -0.0377612   0.0112206   -1.8185e-06   -5.89897e-06   3.00759e-06   -8.32221e-06   1.25305e-07   -2.64009e-06   3.97539e-05   5.50457e-05   -7.24472e-05   0.0127388   0.0060733   0.0022747   -4.85225e-06   -0.00167886   -0.0304809   -0.00521474   0.0116016   -0.0793222   0.0144067   -0.0156939   -0.0194253   -0.000392145   0.0031905   1.17752e-05   0.000573516   -1.08632e-05   -1.25685e-05   -0.000691791   0.000709816   -2.27089e-05   -0.00787383   9.7224e-06   6.85662e-06   6.98925e-06   -0.000777111   0.000478236   -0.000619337   -0.00249466   0.0128635   
0.029361   0.0325315   0.0289328   0.0157199   0.034475   0.0490062   0.0735026   0.0868384   0.107896   1   0.114624   0.0951632   0.0764296   0.0105744   -0.00806914   0.00695078   -0.000336018   0.00441101   0.0025316   0.00628001   0.00605227   0.00151038   0.00538019   0.00495858   0.0088584   0.00165728   -0.0018537   -0.0319189   -0.0308732   -0.0050737   -0.00189434   -0.0161528   -0.00975681   0.000643385   0.0178156   0.0325473   0.0229419   0.022852   -0.0279764   -0.0045446   -0.0134664   0.047677   0.00379271   -0.0210842   -0.0200644   0.01087   -0.00706118   -0.0103497   0.059814   0.031658   0.0323033   -0.0148673   -0.0016328   -0.0021911   0.00290835   -3.6689e-08   -1.45711e-09   -7.3378e-09   -2.72481e-06   7.18802e-09   1.46621e-07   -7.16682e-07   8.62297e-08   -0.0199316   0.000729856   -0.0498536   -0.0533353   -0.0268456   -2.4762e-06   -0.0436451   0.0688951   1.61861e-08   -0.00238548   -0.0716588   0.0239335   -0.000107948   -0.0109181   -0.0110266   -0.0136957   -0.0213876   -0.0149257   0.0128259   -0.0143181   -0.0171919   0.0109758   -0.000170321   0.0102556   -0.0519863   0.0013809   0.00454751   -0.0120903   0.0102806   4.07428e-08   0.00392133   -0.00303965   -0.00988956   0.010685   -0.00741988   0.0226463   0.0176478   0.0550393   -0.00126844   0.0216346   -0.0179893   -0.0253681   0.0223336   -0.0427819   0.0240163   -2.24714e-07   6.17223e-08   -1.06573e-07   -0.000144331   -2.65344e-07   -6.35698e-07   0.000243577   -0.000146913   -0.000489789   0.00254446   -0.00496584   0.00207657   -1.20842e-05   -0.0250708   -0.0366668   -0.00928285   -0.00104295   0.0324789   0.0236679   -0.0394871   -0.0149832   -0.00187353   0.00618092   7.237e-07   9.82552e-05   -4.76203e-06   -1.11348e-06   1.9287e-05   -2.28134e-05   0.00122267   0.00338841   1.24017e-06   2.15021e-06   -2.48739e-06   0.000791166   0.000245513   -0.000956107   -0.00188809   0.0169984   
0.0135354   0.0285866   0.00362968   0.00510915   0.0291532   0.07823   0.117629   0.15425   1   0.107896   0.0703734   0.0375153   0.0270478   0.0109581   0.0405201   -0.0275192   0.0069584   0.0195459   0.0107106   0.0138233   0.00758889   0.0014104   0.00523934   -0.00356626   0.00354092   0.0117841   -0.00197469   -0.0236328   -0.0175773   -0.00984453   -0.00654341   -0.0143494   -0.0141681   0.00709564   0.0142122   0.0326059   0.0274307   0.022671   -0.0299015   -0.00559496   0.00408285   0.0473457   -0.0177952   0.00790484   -0.0447625   -0.0308839   -0.0201283   0.0457786   -0.00942474   0.074306   0.0178224   -0.014709   -0.00430755   -0.0010747   0.00127121   2.53729e-09   -2.34953e-08   5.07458e-10   -3.03514e-06   -2.65509e-06   -1.18212e-07   3.33923e-06   8.98393e-07   -0.000457922   0.000683747   -0.0196745   0.0672024   -0.0149804   5.79855e-07   -0.0201147   0.06718   -1.35104e-07   -0.0088887   -0.0146846   -0.0307157   -0.000187411   0.0134806   0.0129082   -0.00171422   0.00182977   0.0059408   0.00451712   0.0100319   -0.0488421   0.0106752   -9.32608e-05   0.00808464   -0.0382343   -0.000250175   0.000570148   -0.000513722   0.0106519   6.68952e-08   0.00386486   -0.00324111   -0.00665241   0.00909351   -0.00915298   0.0140967   0.039613   0.0570084   0.00637876   0.0377906   -0.0194079   -0.0157984   0.0175519   -0.0526605   0.0230797   1.28564e-06   9.71699e-07   -5.02017e-08   -0.000173017   -9.81989e-08   -1.79135e-07   0.000198923   -0.000220093   -0.00055608   -0.00801893   -0.00519589   0.00308988   7.96378e-07   -0.0435096   -0.0228517   -0.00733496   -0.0103081   0.102159   0.0282755   -0.0202586   -0.00649489   -0.0004685   0.00491088   -2.38594e-06   0.000114095   2.74634e-06   -4.15163e-06   6.07273e-05   -5.72939e-05   0.000466218   0.017051   -9.91477e-07   1.08077e-06   -4.79245e-06   0.00127438   0.000335262   -0.00104645   -0.00244994   0.00983966   
